Fair,https://www.weather.gov/images/nws/newicons/skc.png,https://www.weather.gov/images/nws/newicons/nskc.png,
Heavy Drizzle Fog/Mist,https://www.weather.gov/images/nws/newicons/minus_ra.png,https://www.weather.gov/images/nws/newicons/nra.png,
Light Rain Fog,https://www.weather.gov/images/nws/newicons/minus_ra.png,https://www.weather.gov/images/nws/newicons/nra.png,
Drizzle Fog,https://www.weather.gov/images/nws/newicons/minus_ra.png,https://www.weather.gov/images/nws/newicons/nra.png,
Light Drizzle Fog,https://www.weather.gov/images/nws/newicons/minus_ra.png,https://www.weather.gov/images/nws/newicons/nra.png,
Heavy Drizzle Fog,https://www.weather.gov/images/nws/newicons/minus_ra.png,https://www.weather.gov/images/nws/newicons/nra.png,
Rain,https://www.weather.gov/images/nws/newicons/ra.png,https://www.weather.gov/images/nws/newicons/ra.png,
Heavy Rain,https://www.weather.gov/images/nws/newicons/ra.png,https://www.weather.gov/images/nws/newicons/ra.png,
Rain Fog/Mist,https://www.weather.gov/images/nws/newicons/ra.png,https://www.weather.gov/images/nws/newicons/ra.png,
Heavy Rain Fog/Mist,https://www.weather.gov/images/nws/newicons/ra.png,https://www.weather.gov/images/nws/newicons/ra.png,
Rain Fog,https://www.weather.gov/images/nws/newicons/ra.png,https://www.weather.gov/images/nws/newicons/ra.png,
Heavy Rain Fog,https://www.weather.gov/images/nws/newicons/ra.png,https://www.weather.gov/images/nws/newicons/ra.png,
Rain Showers,https://www.weather.gov/images/nws/newicons/shra.png,https://www.weather.gov/images/nws/newicons/nshra.png,(w/cloud cover > 60%)
Light Rain Showers,https://www.weather.gov/images/nws/newicons/shra.png,https://www.weather.gov/images/nws/newicons/nshra.png,(w/cloud cover > 60%)
Light Rain and Breezy,https://www.weather.gov/images/nws/newicons/shra.png,https://www.weather.gov/images/nws/newicons/nshra.png,(w/cloud cover > 60%)
Heavy Rain Showers,https://www.weather.gov/images/nws/newicons/shra.png,https://www.weather.gov/images/nws/newicons/nshra.png,(w/cloud cover > 60%)
Rain Showers in Vicinity,https://www.weather.gov/images/nws/newicons/shra.png,https://www.weather.gov/images/nws/newicons/nshra.png,(w/cloud cover > 60%)
Light Showers Rain,https://www.weather.gov/images/nws/newicons/shra.png,https://www.weather.gov/images/nws/newicons/nshra.png,(w/cloud cover > 60%)
Heavy Showers Rain,https://www.weather.gov/images/nws/newicons/shra.png,https://www.weather.gov/images/nws/newicons/nshra.png,(w/cloud cover > 60%)
Showers Rain,https://www.weather.gov/images/nws/newicons/shra.png,https://www.weather.gov/images/nws/newicons/nshra.png,(w/cloud cover > 60%)
Thunderstorm,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Rain,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Rain Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Fog and Windy,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Showers in Vicinity,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Light Rain,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Heavy Rain,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Rain Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Light Rain Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Heavy Rain Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm in Vicinity Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Showers in Vicinity,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm in Vicinity Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Haze in Vicinity,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Light Rain Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Heavy Rain Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Light Rain Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Heavy Rain Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Rain Hail Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain Hail Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Hail Fog/Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Showers in Vicinity Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain Hail Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Hail Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Hail Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain Hail Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Hail Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Light Rain Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Heavy Rain Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Rain Hail Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Light Rain Hail Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Heavy Rain Hail Fog/Mist,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm in Vicinity Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm in Vicinity Hail Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Haze in Vicinity Hail,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Light Rain Hail Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Heavy Rain Hail Haze,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Hail Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Light Rain Hail Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Heavy Rain Hail Fog,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Small Hail/Snow Pellets,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm Rain Small Hail/Snow Pellets,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Light Thunderstorm Rain Small Hail/Snow Pellets,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Heavy Thunderstorm Rain Small Hail/Snow Pellets,https://www.weather.gov/images/nws/newicons/tsra.png,https://www.weather.gov/images/nws/newicons/ntsra.png,(w/cloud cover > 75%)
Thunderstorm in Vicinity,https://www.weather.gov/images/nws/newicons/scttsra.png,https://www.weather.gov/images/nws/newicons/nscttsra.png,(Cloud cover 60 - 75%) 
Thunderstorm in Vicinity,https://www.weather.gov/images/nws/newicons/hi_tsra.png,https://www.weather.gov/images/nws/newicons/hi_ntsra.png,(Cloud cover < 60%)
Thunderstorm in Vicinity Fog,https://www.weather.gov/images/nws/newicons/hi_tsra.png,https://www.weather.gov/images/nws/newicons/hi_ntsra.png,(Cloud cover < 60%)
Thunderstorm in Vicinity Haze,https://www.weather.gov/images/nws/newicons/hi_tsra.png,https://www.weather.gov/images/nws/newicons/hi_ntsra.png,(Cloud cover < 60%)
Funnel Cloud,https://www.weather.gov/images/nws/newicons/fc.png,https://www.weather.gov/images/nws/newicons/nfc.png,
Funnel Cloud in Vicinity,https://www.weather.gov/images/nws/newicons/fc.png,https://www.weather.gov/images/nws/newicons/nfc.png,
Tornado/Water Spout,https://www.weather.gov/images/nws/newicons/fc.png,https://www.weather.gov/images/nws/newicons/nfc.png,
Tornado,https://www.weather.gov/images/nws/newicons/tor.png,https://www.weather.gov/images/nws/newicons/ntor.png,
Hurricane Warning,https://www.weather.gov/images/nws/newicons/hur_warn.png,,
Hurricane Watch,https://www.weather.gov/images/nws/newicons/hur_watch.png,,
Tropical Storm Warning,https://www.weather.gov/images/nws/newicons/ts_warn.png,,
Tropical Storm Watch,https://www.weather.gov/images/nws/newicons/ts_watch.png,,
Tropical Storm Conditions presently exist w/Hurricane Warning in effect,https://www.weather.gov/images/nws/newicons/ts_nowarn.png,,
Windy,https://www.weather.gov/images/nws/newicons/wind_skc.png,https://www.weather.gov/images/nws/newicons/nwind_skc.png,
Breezy,https://www.weather.gov/images/nws/newicons/wind_skc.png,https://www.weather.gov/images/nws/newicons/nwind_skc.png,
Fair and Windy,https://www.weather.gov/images/nws/newicons/wind_skc.png,https://www.weather.gov/images/nws/newicons/nwind_skc.png,
A Few Clouds and Windy,https://www.weather.gov/images/nws/newicons/wind_few.png,https://www.weather.gov/images/nws/newicons/nwind_few.png,
Partly Cloudy and Windy,https://www.weather.gov/images/nws/newicons/wind_sct.png,https://www.weather.gov/images/nws/newicons/nwind_sct.png,
Mostly Cloudy and Windy,https://www.weather.gov/images/nws/newicons/wind_bkn.png,https://www.weather.gov/images/nws/newicons/nwind_bkn.png,
Overcast and Windy,https://www.weather.gov/images/nws/newicons/nwind_bkn.png,https://www.weather.gov/images/nws/newicons/nwind_bkn.png,
Dust,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Low Drifting Dust,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Blowing Dust,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Sand,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Blowing Sand,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Low Drifting Sand,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Dust/Sand Whirls,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Dust/Sand Whirls in Vicinity,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Dust Storm,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Heavy Dust Storm,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Dust Storm in Vicinity,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Sand Storm,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Heavy Sand Storm,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Sand Storm in Vicinity,https://www.weather.gov/images/nws/newicons/du.png,https://www.weather.gov/images/nws/newicons/ndu.png,
Smoke,https://www.weather.gov/images/nws/newicons/fu.png,https://www.weather.gov/images/nws/newicons/fu.png,
Haze,https://www.weather.gov/images/nws/newicons/hz.png,,
Hot,https://www.weather.gov/images/nws/newicons/hot.png,,
Cold,https://www.weather.gov/images/nws/newicons/cold.png,https://www.weather.gov/images/nws/newicons/ncold.png,
Blizzard,https://www.weather.gov/images/nws/newicons/blizzard.png,https://www.weather.gov/images/nws/newicons/nblizzard.png,
Fog/Mist,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Freezing Fog,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Shallow Fog,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Partial Fog,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Patches of Fog,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Fog in Vicinity,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Freezing Fog in Vicinity,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Shallow Fog in Vicinity,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Partial Fog in Vicinity,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Patches of Fog in Vicinity,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Showers in Vicinity Fog,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Light Freezing Fog,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
Heavy Freezing Fog,https://www.weather.gov/images/nws/newicons/fg.png,https://www.weather.gov/images/nws/newicons/nfg.png,
